turn_id,pause_index,label,audio_file,pause_start,pause_end,pause_index,pause_start,ipi,log_pause_start,log_ipi,is_first_pause,is_late_pause,lang_id,energy_mean_local,energy_final,energy_decay_slope,energy_decay_drop,energy_slope_short,pre_pause_rms_db,rms_ratio_50_200,energy_vs_turn_med,f0_mean_turn,f0_median_turn,f0_final,f0_std_local,f0_slope_last_voiced,f0_slope_terminal,rel_final_pitch_med,rel_final_pitch_mean,fall_flag,rise_flag,fall_score,rise_score,final_voiced_dur,mean_voiced_run_dur,final_lengthening,final_lengthening_med,speaking_rate,voiced_frac_turn,voiced_frac_local,n_voiced_runs,trailing_unvoiced_s,spec_centroid,spec_bandwidth,spec_flatness,spec_low_high,zcr
en__002,5.0,hold,audio/en__002.wav,22.299999237060547,23.9,5.0,22.299999237060547,4.400000095367432,3.1484534740448,1.686398983001709,0.0,1.0,0.0,-35.40901184082031,-75.43968963623047,-1.4002485275268555,32.5403938293457,-1.4554131031036377,-78.09131622314453,-23.243370056152344,-31.78296661376953,205.4652557373047,190.4761962890625,145.9267578125,58.76633834838867,57.97101593017578,9.274904251098633,0.7661154270172119,0.7102259397506714,0.0,0.0,-46.27678680419922,57.97101593017578,0.029999999329447746,0.14039604365825653,0.21368123590946198,0.4285714328289032,4.573990821838379,0.6380781531333923,0.7333333492279053,102.0,0.15000000596046448,2937.97314453125,1950.25048828125,0.5889025330543518,-0.22560010850429535,0.2640624940395355
en__002,6.0,eot,audio/en__002.wav,24.700000762939453,26.071,6.0,24.700000762939453,0.800000011920929,3.246490955352783,0.5877866744995117,0.0,1.0,0.0,-70.98027038574219,-53.925506591796875,-0.2541932761669159,4.031299591064453,-2.83888840675354,-54.56875991821289,-27.982608795166016,-7.0654449462890625,206.57437133789062,192.77108764648438,251.36697387695312,71.66819763183594,5.018346309661865,-11.097600936889648,1.3039661645889282,1.2168352603912354,0.0,1.0,-20.21665382385254,20.21665382385254,0.3499999940395355,0.13654205203056335,2.5633127689361572,7.0,4.372469425201416,0.6064045429229736,0.46000000834465027,108.0,0.0,1457.281005859375,1665.7464599609375,0.25600287318229675,0.3750852048397064,0.11302082985639572
en__003,0.0,eot,audio/en__003.wav,6.400000095367432,7.737,0.0,6.400000095367432,6.400000095367432,2.0014801025390625,2.0014801025390625,1.0,0.0,0.0,-28.1697940826416,-84.58342742919922,-0.9243726134300232,13.674823760986328,-5.304073810577393,-84.51422119140625,-51.443363189697266,-28.343658447265625,208.119140625,200.0,136.68899536132812,55.29445266723633,-0.2595033347606659,-2.4347898960113525,0.6834449768066406,0.6567824482917786,1.0,0.0,16.08725357055664,-0.2595033347606659,0.27000001072883606,0.15333333611488342,1.7608696222305298,9.0,2.96875,0.47566717863082886,0.8199999928474426,19.0,0.009999999776482582,663.5573120117188,1277.2755126953125,0.1523718386888504,0.8034250140190125,0.05494791641831398
en__004,0.0,hold,audio/en__004.wav,5.599999904632568,6.0,0.0,5.599999904632568,5.599999904632568,1.8870697021484375,1.8870697021484375,1.0,0.0,0.0,-35.82969665527344,-91.61811828613281,-1.4335466623306274,22.84545135498047,-4.323904037475586,-92.45695495605469,-50.90755081176758,-48.23529052734375,146.43569946289062,108.84353637695312,347.91162109375,115.74363708496094,-8.2359619140625,6.326134204864502,3.1964380741119385,2.375866174697876,0.0,0.0,-16.7640380859375,101.5859375,0.03999999910593033,0.10884615033864975,0.3674911558628082,0.7272727489471436,4.8214287757873535,0.5152603387832642,0.753333330154419,27.0,0.05999999865889549,3418.86083984375,2135.571044921875,0.7590439319610596,-0.42898041009902954,0.3190104067325592
en__004,1.0,eot,audio/en__004.wav,6.800000190734863,8.073,1.0,6.800000190734863,0.800000011920929,2.054123640060425,0.5877866744995117,0.0,0.0,0.0,-56.28421401977539,-83.0801773071289,-1.2244330644607544,20.882770538330078,-3.947108507156372,-80.46380615234375,-40.55794143676758,-40.21986389160156,145.1808319091797,105.96026611328125,304.57122802734375,136.22166442871094,0.0,35.66249084472656,2.8743908405303955,2.097874879837036,0.0,0.0,-25.0,93.71954345703125,0.009999999776482582,0.0981818214058876,0.10185185074806213,0.25,5.0,0.48005908727645874,0.4000000059604645,34.0,0.029999999329447746,2238.75341796875,2097.529296875,0.5178021788597107,-0.02657652273774147,0.24166665971279144
en__005,0.0,hold,audio/en__005.wav,4.0,4.4,0.0,4.0,4.0,1.6094379425048828,1.6094379425048828,1.0,0.0,0.0,-30.0218563079834,-93.23692321777344,-1.7415956258773804,30.45958709716797,-5.938203811645508,-95.14266967773438,-64.19952392578125,26.76306915283203,224.6090087890625,225.35211181640625,366.497802734375,65.88390350341797,0.15272989869117737,25.727523803710938,1.6263339519500732,1.6317145824432373,0.0,1.0,-25.152729034423828,31.469430923461914,0.41999998688697815,0.1899999976158142,2.21052622795105,2.0999999046325684,1.5,0.3450881540775299,0.7933333516120911,6.0,0.029999999329447746,2355.472900390625,2272.597900390625,0.37198111414909363,0.1152704581618309,0.08255208283662796
en__005,1.0,eot,audio/en__005.wav,5.400000095367432,6.701,1.0,5.400000095367432,1.0,1.8562979698181152,0.6931471824645996,0.0,0.0,0.0,-57.9499626159668,-57.13435745239258,-0.9822298288345337,16.59203338623047,-1.8133504390716553,-59.09425735473633,-18.40970802307129,51.8476448059082,207.6921844482422,180.79672241210938,196.27198791503906,84.23046875,0.0,-6.01128625869751,1.085594892501831,0.9450138211250305,0.0,0.0,-4.2797417640686035,4.2797417640686035,0.009999999776482582,0.2455555498600006,0.04072398319840431,0.05000000074505806,1.8518518209457397,0.4134078323841095,0.6133333444595337,10.0,0.0,2040.962646484375,1607.7828369140625,0.34951692819595337,0.02542738988995552,0.20781250298023224
en__006,0.0,hold,audio/en__006.wav,10.800000190734863,11.7,0.0,10.800000190734863,10.800000190734863,2.468099594116211,2.468099594116211,1.0,0.0,0.0,-36.647056579589844,-91.48518371582031,-1.8779585361480713,34.835235595703125,-5.081716060638428,-94.01415252685547,-59.04597473144531,28.514808654785156,233.96966552734375,222.22222900390625,233.66360473632812,35.880977630615234,0.0,12.066550254821777,1.0514861345291138,0.9986918568611145,0.0,0.0,-2.5743093490600586,2.5743093490600586,0.009999999776482582,0.29181817173957825,0.034267913550138474,0.07692307978868484,1.1111111640930176,0.29897865653038025,0.8333333134651184,12.0,0.03999999910593033,1019.69189453125,1696.1279296875,0.2308226078748703,0.7110556364059448,0.08776041865348816
en__006,1.0,hold,audio/en__006.wav,14.399999618530273,14.8,1.0,14.399999618530273,2.700000047683716,2.734367609024048,1.3083328008651733,0.0,0.0,0.0,-36.236900329589844,-78.70594787597656,-1.630372166633606,30.76384925842285,-3.5597116947174072,-79.91740417480469,-36.73704147338867,41.294044494628906,231.04367065429688,228.57142639160156,243.56863403320312,46.37907028198242,-0.3299711048603058,-0.25920483469963074,1.06561279296875,1.0542104244232178,0.0,0.0,-2.9506680965423584,2.9506680965423584,0.8500000238418579,0.21400000154972076,3.9719626903533936,6.800000190734863,1.4583333730697632,0.35699373483657837,0.846666693687439,21.0,0.03999999910593033,1658.7476806640625,1697.279541015625,0.377675324678421,0.22224585711956024,0.12291666865348816
en__006,2.0,eot,audio/en__006.wav,16.100000381469727,17.397,2.0,16.100000381469727,1.2999999523162842,2.839078426361084,0.832909107208252,0.0,1.0,0.0,-48.96543502807617,-63.033729553222656,-0.3941192328929901,12.028728485107422,-1.4237357378005981,-63.74251937866211,-18.34568977355957,47.94355773925781,225.62721252441406,219.17808532714844,249.94223022460938,46.40756607055664,16.756330490112305,16.756330490112305,1.1403614282608032,1.1077663898468018,0.0,1.0,-23.77440071105957,23.77440071105957,0.10000000149011612,0.20413793623447418,0.48986485600471497,0.8333333134651184,1.8633540868759155,0.3746110796928406,0.5933333039283752,30.0,0.10999999940395355,3307.1748046875,2015.691650390625,0.7147476077079773,-0.38950595259666443,0.35729166865348816
en__007,0.0,hold,audio/en__007.wav,8.899999618530273,9.7,0.0,8.899999618530273,8.899999618530273,2.292534828186035,2.292534828186035,1.0,0.0,0.0,-80.833740234375,-72.56622314453125,-1.2326834201812744,20.680564880371094,-4.964025497436523,-79.6490707397461,-56.86644744873047,47.43376922607422,238.38919067382812,210.5263214111328,230.495849609375,73.74465942382812,0.0,8.931843757629395,1.0948553085327148,0.9668888449668884,0.0,0.0,-4.742763042449951,4.742763042449951,0.009999999776482582,0.10999999940395355,0.09090909361839294,0.4000000059604645,0.5617977380752563,0.0507328063249588,0.30000001192092896,5.0,0.029999999329447746,2044.4007568359375,1270.765869140625,0.24943380057811737,0.0008335306192748249,0.08124999701976776
en__007,1.0,hold,audio/en__007.wav,12.100000381469727,12.3,1.0,12.100000381469727,2.4000000953674316,2.5726122856140137,1.2237753868103027,0.0,0.0,0.0,-29.992525100708008,-100.57994842529297,-0.8042603135108948,22.323257446289062,-4.221251010894775,-104.44608306884766,-58.622840881347656,19.4200439453125,209.69741821289062,188.23529052734375,269.19317626953125,89.4488296508789,0.0,-13.441251754760742,1.430088758468628,1.283721923828125,0.0,0.0,-21.504438400268555,21.504438400268555,0.019999999552965164,0.11047618836164474,0.18103447556495667,0.5,1.8181818723678589,0.19386909902095795,0.7066666483879089,22.0,0.03999999910593033,4296.84228515625,1881.514892578125,0.5805874466896057,-0.7061132788658142,0.22682291269302368
en__007,2.0,hold,audio/en__007.wav,12.800000190734863,13.1,2.0,12.800000190734863,0.5,2.624668598175049,0.40546509623527527,0.0,1.0,0.0,-49.215389251708984,-80.13920593261719,-1.3938177824020386,25.179241180419922,-5.245744228363037,-87.18389892578125,-59.10459518432617,39.86078643798828,205.1702423095703,180.79672241210938,232.9085693359375,90.14774322509766,48.288291931152344,16.969493865966797,1.2882344722747803,1.1351966857910156,0.0,1.0,-62.70001220703125,62.70001220703125,0.05000000074505806,0.10760000348091125,0.46468400955200195,1.6666666269302368,2.03125,0.21456538140773773,0.5133333206176758,26.0,0.009999999776482582,1645.1953125,2048.215576171875,0.33706507086753845,0.3640857934951782,0.1080729141831398
en__007,3.0,hold,audio/en__007.wav,13.899999618530273,14.4,3.0,13.899999618530273,0.800000011920929,2.7013611793518066,0.5877866744995117,0.0,1.0,0.0,-43.60603332519531,-69.50468444824219,-1.7214698791503906,35.89036560058594,-1.8882044553756714,-68.76480102539062,-32.76856231689453,50.49530792236328,207.913330078125,191.62364196777344,246.41177368164062,55.30548095703125,2.224961757659912,7.271687984466553,1.2859152555465698,1.1851658821105957,0.0,1.0,-16.520727157592773,16.520727157592773,0.03999999910593033,0.12071428447961807,0.33136093616485596,1.0,2.0863308906555176,0.24657534062862396,0.7066666483879089,29.0,0.009999999776482582,2769.627685546875,1824.728515625,0.48938819766044617,-0.26046186685562134,0.3388020694255829
en__007,4.0,hold,audio/en__007.wav,16.5,19.4,4.0,16.5,2.0999999046325684,2.862200975418091,1.1314021348953247,0.0,1.0,0.0,-40.328651428222656,-100.85264587402344,-1.993404507637024,37.57354736328125,-5.394656181335449,-102.63196563720703,-60.34724044799805,19.14734649658203,202.03750610351562,183.90805053710938,203.67367553710938,61.790348052978516,0.0,12.649113655090332,1.1074756383895874,1.0080983638763428,0.0,0.0,-5.373779296875,5.373779296875,0.009999999776482582,0.1185000017285347,0.08438818901777267,0.25,2.4848484992980957,0.28840315341949463,0.653333306312561,41.0,0.05000000074505806,2330.66015625,1723.2938232421875,0.4303116798400879,-0.09772457927465439,0.15338541567325592
en__007,5.0,hold,audio/en__007.wav,20.600000381469727,22.4,5.0,20.600000381469727,1.2000000476837158,3.072693347930908,0.7884573340415955,0.0,1.0,0.0,-47.78578567504883,-67.35101318359375,-0.9854376912117004,15.93399429321289,-4.533179759979248,-70.04362487792969,-45.777278900146484,52.64897918701172,203.7269287109375,186.0465087890625,378.72509765625,63.5986442565918,1.7964247465133667,10.362099647521973,2.035647392272949,1.8589839935302734,0.0,1.0,-26.796424865722656,53.57879638671875,0.6600000262260437,0.10553191602230072,6.254032135009766,16.5,2.330097198486328,0.2732134163379669,0.5799999833106995,48.0,0.009999999776482582,1456.447509765625,1874.0047607421875,0.20462989807128906,0.4886649250984192,0.15338541567325592
en__007,6.0,eot,audio/en__007.wav,25.0,26.294,6.0,25.0,2.5999999046325684,3.25809645652771,1.2809338569641113,0.0,1.0,0.0,-31.889698028564453,-82.14363098144531,-1.7302076816558838,31.696409225463867,-5.026793956756592,-81.86045837402344,-52.83980941772461,28.833656311035156,205.127685546875,181.81817626953125,289.39520263671875,49.7687873840332,1.5968214273452759,20.05365753173828,1.5916736125946045,1.4108052253723145,0.0,1.0,-26.596820831298828,31.180503845214844,0.4300000071525574,0.12677966058254242,3.3917112350463867,10.75,2.4000000953674316,0.316780149936676,0.8066666722297668,60.0,0.019999999552965164,3881.244140625,2062.3251953125,0.46763068437576294,-0.5450040698051453,0.37578123807907104
en__008,0.0,hold,audio/en__008.wav,4.900000095367432,5.3,0.0,4.900000095367432,4.900000095367432,1.7749522924423218,1.7749522924423218,1.0,0.0,0.0,-30.381946563720703,-50.4832649230957,-1.0521299839019775,21.134275436401367,-1.4331655502319336,-52.288421630859375,-18.858768463134766,-16.70956802368164,206.79791259765625,200.0,208.0394744873047,51.8562126159668,-3.9459731578826904,-4.05900239944458,1.0401973724365234,1.006003737449646,0.0,0.0,1.936104655265808,-1.936104655265808,0.07000000029802322,0.18199999630451202,0.38461539149284363,0.6363636255264282,3.265306234359741,0.5749486684799194,0.8333333134651184,16.0,0.0,1681.394775390625,2103.06640625,0.3655209541320801,0.42037662863731384,0.09375
en__008,1.0,hold,audio/en__008.wav,7.099999904632568,7.3,1.0,7.099999904632568,1.7999999523162842,2.0918641090393066,1.0296194553375244,0.0,0.0,0.0,-31.651578903198242,-58.8125,-0.5903548002243042,10.300697326660156,-2.2862277030944824,-59.33620071411133,-23.89324378967285,-25.50493621826172,206.63546752929688,200.0,208.013427734375,56.81703186035156,-4.1936540603637695,9.123807907104492,1.040067195892334,1.0066685676574707,0.0,0.0,2.1902973651885986,-2.1902973651885986,0.2199999988079071,0.1510714292526245,1.4562647342681885,2.588235378265381,4.084506988525391,0.6294201016426086,0.8999999761581421,29.0,0.0,1365.1761474609375,1799.8682861328125,0.3365097641944885,0.4983711242675781,0.08124999701976776
en__008,2.0,hold,audio/en__008.wav,8.300000190734863,9.1,2.0,8.300000190734863,1.0,2.2300143241882324,0.6931471824645996,0.0,1.0,0.0,-37.58772277832031,-66.7137451171875,-1.3615062236785889,27.12166976928711,-1.8248642683029175,-67.45984649658203,-32.316497802734375,-33.49641418457031,205.7618408203125,197.53086853027344,229.02645874023438,73.56092071533203,0.0,-28.646860122680664,1.1594464778900146,1.1130657196044922,0.0,0.0,-7.972321033477783,7.972321033477783,0.009999999776482582,0.1455555558204651,0.06870228797197342,0.13333334028720856,4.457831382751465,0.6348246932029724,0.7066666483879089,37.0,0.0,1958.4427490234375,2240.08056640625,0.5292648077011108,0.22920089960098267,0.14947916567325592
en__008,3.0,eot,audio/en__008.wav,11.899999618530273,13.191,3.0,11.899999618530273,2.799999952316284,2.557227373123169,1.3350011110305786,0.0,1.0,0.0,-36.89071273803711,-62.8111686706543,-0.9901243448257446,22.971118927001953,-0.356553316116333,-58.25530242919922,-1.8867112398147583,-29.23797607421875,195.41281127929688,186.0465087890625,152.1147918701172,86.86219024658203,45.67308044433594,-6.8117265701293945,0.8176169991493225,0.7784279584884644,0.0,0.0,-36.553932189941406,45.67308044433594,0.029999999329447746,0.11625000089406967,0.25806450843811035,0.6000000238418579,5.462184906005859,0.629317581653595,0.6733333468437195,65.0,0.05999999865889549,1833.4158935546875,2151.958740234375,0.504307210445404,0.29161977767944336,0.09479166567325592
en__009,0.0,eot,audio/en__009.wav,7.199999809265137,8.463,0.0,7.199999809265137,7.199999809265137,2.1041340827941895,2.1041340827941895,1.0,0.0,0.0,-31.27996826171875,-61.07318115234375,-1.3662749528884888,30.001758575439453,-1.8855950832366943,-64.77595520019531,-21.30512809753418,58.92681121826172,224.62094116210938,192.77108764648438,314.9206237792969,85.03888702392578,0.0,11.9486665725708,1.6336506605148315,1.4020092487335205,0.0,0.0,-25.0,31.68253517150879,0.019999999552965164,0.2887499928474426,0.06926406919956207,0.0833333358168602,1.25,0.32496511936187744,0.800000011920929,9.0,0.019999999552965164,2555.045166015625,1794.73828125,0.5250101685523987,-0.22013238072395325,0.23645833134651184
en__010,0.0,hold,audio/en__010.wav,5.400000095367432,5.8,0.0,5.400000095367432,5.400000095367432,1.8562979698181152,1.8562979698181152,1.0,0.0,0.0,-39.06024169921875,-72.40106201171875,-1.120901346206665,14.880489349365234,-3.257295846939087,-75.07659912109375,-31.0991153717041,-20.042320251464844,216.810546875,205.12820434570312,400.0,70.83692932128906,8.764666557312012,23.3208065032959,1.9500000476837158,1.8449287414550781,0.0,1.0,-33.76466751098633,56.26466751098633,0.07000000029802322,0.15882353484630585,0.4407407343387604,0.5384615659713745,3.3333332538604736,0.5158286690711975,0.8133333325386047,18.0,0.019999999552965164,2306.77685546875,2029.7030029296875,0.5258566737174988,0.01619301363825798,0.0989583358168602
en__010,1.0,eot,audio/en__010.wav,7.800000190734863,9.109,1.0,7.800000190734863,2.0,2.1747517585754395,1.0986123085021973,0.0,0.0,0.0,-31.351943969726562,-70.63346862792969,-0.8124104142189026,13.002586364746094,-4.422280788421631,-75.84288024902344,-47.6364860534668,-33.3491096496582,210.23477172851562,197.53086853027344,234.28079223632812,48.680850982666016,2.736953020095825,-2.797260284423828,1.1860464811325073,1.1143770217895508,0.0,1.0,-12.039277076721191,12.039277076721191,0.38999998569488525,0.15285713970661163,2.5514018535614014,6.0,3.7179486751556396,0.6010295748710632,0.8799999952316284,29.0,0.0,463.1885070800781,891.1399536132812,0.054383743554353714,0.8855370879173279,0.07656250149011612
en__011,0.0,eot,audio/en__011.wav,4.199999809265137,5.536,0.0,4.199999809265137,4.199999809265137,1.6486586332321167,1.6486586332321167,1.0,0.0,0.0,-30.702682495117188,-78.77093505859375,-1.106249451637268,18.385101318359375,-4.4462785720825195,-80.71092224121094,-46.85276794433594,-48.74366760253906,97.46369171142578,86.72150421142578,154.0460205078125,29.11310386657715,0.0,17.536571502685547,1.7763301134109497,1.58054780960083,0.0,0.0,-25.0,38.816505432128906,0.009999999776482582,0.12349999696016312,0.08097165822982788,0.6666666865348816,5.0,0.5947242379188538,0.8133333325386047,21.0,0.019999999552965164,813.3057861328125,1572.97509765625,0.22125083208084106,0.6787381768226624,0.03229166567325592
en__012,0.0,hold,audio/en__012.wav,9.699999809265137,10.4,0.0,9.699999809265137,9.699999809265137,2.370243787765503,2.370243787765503,1.0,0.0,0.0,-86.81407928466797,-62.1343994140625,-1.2055892944335938,23.075462341308594,-3.8032572269439697,-62.94200897216797,-36.20439147949219,57.86559295654297,276.4684753417969,285.71429443359375,280.67156982421875,43.28053665161133,0.205279141664505,9.136846542358398,0.9823504686355591,1.0152027606964111,0.0,0.0,0.6771976351737976,0.205279141664505,0.44999998807907104,0.029999999329447746,15.0,15.0,0.30927833914756775,0.0527404360473156,0.3400000035762787,3.0,0.0,718.6052856445312,1361.3985595703125,0.14034968614578247,0.7897611856460571,0.03541666641831398
